row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,days_to_ship,profit_margin
6910,CA-2014-126277,2014-09-13,2014-09-18,Second Class,LH-16900,OFF-BI-10004022,2.502,3,0.7,-2.0016,5,-0.8
6911,US-2017-115301,2017-07-29,2017-08-02,Standard Class,VG-21790,FUR-BO-10004709,115.96,2,0.0,25.5112,4,0.22
6912,CA-2017-168942,2017-08-01,2017-08-05,Second Class,EM-13960,OFF-ST-10004340,186.54,3,0.0,50.3658,4,0.27
6913,US-2017-128398,2017-05-02,2017-05-05,Second Class,EM-13825,TEC-AC-10001714,159.56,4,0.0,59.0372,3,0.37
6914,CA-2015-104115,2015-06-12,2015-06-16,Standard Class,JH-15910,TEC-PH-10002844,55.984,2,0.2,4.1988,4,0.075
6915,CA-2014-142510,2014-12-22,2014-12-29,Standard Class,NP-18700,OFF-ST-10000585,132.16,1,0.2,9.912,7,0.075
6916,CA-2014-142510,2014-12-22,2014-12-29,Standard Class,NP-18700,OFF-BI-10002824,17.904,6,0.8,-31.332,7,-1.75
6917,CA-2014-142510,2014-12-22,2014-12-29,Standard Class,NP-18700,OFF-PA-10001289,124.032,4,0.2,44.9616,7,0.3625
6918,CA-2014-124247,2014-12-16,2014-12-21,Standard Class,SH-20635,FUR-CH-10001854,1403.92,5,0.2,70.196,5,0.05
6919,CA-2016-105473,2016-04-16,2016-04-18,Second Class,BM-11785,OFF-SU-10003567,28.8,3,0.0,0.864,2,0.03
6920,CA-2015-102806,2015-05-21,2015-05-28,Standard Class,HG-14965,OFF-BI-10001597,24.588,2,0.7,-18.0312,7,-0.7333
6921,CA-2017-121706,2017-02-26,2017-03-02,Standard Class,BM-11140,OFF-AP-10003287,356.79,7,0.0,99.9012,4,0.28
6922,CA-2017-109211,2017-04-04,2017-04-10,Standard Class,PS-19045,OFF-EN-10001532,16.98,1,0.0,8.49,6,0.5
6923,CA-2015-134257,2015-03-16,2015-03-19,Second Class,MS-17710,OFF-LA-10003930,491.55,5,0.0,240.8595,3,0.49
6924,CA-2015-134257,2015-03-16,2015-03-19,Second Class,MS-17710,OFF-EN-10003845,7.38,2,0.0,3.3948,3,0.46
6925,CA-2015-137925,2015-11-30,2015-12-04,Standard Class,JL-15235,OFF-PA-10002659,23.66,7,0.0,10.8836,4,0.46
6926,CA-2015-137925,2015-11-30,2015-12-04,Standard Class,JL-15235,FUR-BO-10001608,681.408,12,0.2,42.588,4,0.0625
6927,CA-2016-140046,2016-07-28,2016-08-03,Standard Class,KM-16660,OFF-LA-10000305,18.9,3,0.0,8.694,6,0.46
6928,CA-2016-140382,2016-06-23,2016-06-25,Second Class,RD-19900,OFF-ST-10003638,93.68,4,0.0,25.2936,2,0.27
6929,CA-2016-140382,2016-06-23,2016-06-25,Second Class,RD-19900,OFF-LA-10001934,21.93,3,0.0,10.3071,2,0.47
6930,CA-2016-140382,2016-06-23,2016-06-25,Second Class,RD-19900,TEC-PH-10003012,862.344,7,0.2,97.0137,2,0.1125
6931,CA-2016-140382,2016-06-23,2016-06-25,Second Class,RD-19900,OFF-PA-10001019,19.98,1,0.0,9.3906,2,0.47
6932,CA-2014-164182,2014-07-14,2014-07-18,Standard Class,ST-20530,TEC-PH-10002070,13.494,1,0.4,-2.249,4,-0.1667
6933,CA-2014-164182,2014-07-14,2014-07-18,Standard Class,ST-20530,TEC-PH-10002583,23.988,2,0.4,-13.993,4,-0.5833
6934,CA-2014-164182,2014-07-14,2014-07-18,Standard Class,ST-20530,FUR-FU-10001057,31.984,2,0.2,1.1994,4,0.0375
6935,CA-2014-164182,2014-07-14,2014-07-18,Standard Class,ST-20530,OFF-AR-10001044,41.584,2,0.2,4.6782,4,0.1125
6936,CA-2017-137365,2017-11-30,2017-12-03,Second Class,BP-11095,TEC-AC-10001767,95.976,3,0.2,-10.7973,3,-0.1125
6937,CA-2016-129847,2016-09-02,2016-09-04,First Class,TA-21385,FUR-FU-10000277,84.272,2,0.6,-75.8448,2,-0.9
6938,CA-2014-126963,2014-06-15,2014-06-15,Same Day,PS-18760,OFF-PA-10001952,36.544,2,0.2,11.8768,0,0.325
6939,CA-2016-125094,2016-11-05,2016-11-09,Standard Class,NP-18700,TEC-AC-10004420,479.72,4,0.0,52.7692,4,0.11
6940,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,SC-20260,OFF-BI-10001071,102.368,2,0.2,37.1084,4,0.3625
6941,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,SC-20260,OFF-SU-10002503,28.4,5,0.0,8.236,4,0.29
6942,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,SC-20260,OFF-ST-10001490,713.88,4,0.0,214.164,4,0.3
6943,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,SC-20260,OFF-PA-10003790,68.52,3,0.0,31.5192,4,0.46
6944,CA-2015-139248,2015-07-25,2015-07-30,Standard Class,RD-19930,TEC-PH-10004094,623.96,5,0.2,38.9975,5,0.0625
6945,CA-2014-148369,2014-09-23,2014-09-27,Standard Class,TH-21115,OFF-BI-10004876,11.12,4,0.0,5.4488,4,0.49
6946,CA-2016-106243,2016-09-30,2016-10-04,Standard Class,GM-14680,FUR-BO-10003034,523.92,5,0.2,-26.196,4,-0.05
6947,CA-2015-126466,2015-11-09,2015-11-13,Standard Class,JO-15550,OFF-FA-10000490,2.48,2,0.0,1.1656,4,0.47
6948,CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,OFF-ST-10002574,221.024,2,0.2,-55.256,4,-0.25
6949,CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,FUR-CH-10003535,128.058,3,0.3,-23.7822,4,-0.1857
6950,CA-2017-143021,2017-11-19,2017-11-19,Same Day,AP-10720,OFF-BI-10001628,58.408,7,0.2,18.2525,0,0.3125
6951,CA-2017-143021,2017-11-19,2017-11-19,Same Day,AP-10720,FUR-TA-10001676,79.974,3,0.4,-29.3238,0,-0.3667
6952,CA-2015-161767,2015-11-20,2015-11-24,Standard Class,GK-14620,TEC-MA-10002790,479.988,2,0.4,55.9986,4,0.1167
6953,CA-2015-129917,2015-10-02,2015-10-03,First Class,HM-14980,OFF-BI-10001757,11.808,3,0.2,4.1328,1,0.35
6954,CA-2015-129917,2015-10-02,2015-10-03,First Class,HM-14980,OFF-BI-10004828,53.568,4,0.2,19.4184,1,0.3625
6955,CA-2015-129917,2015-10-02,2015-10-03,First Class,HM-14980,TEC-PH-10000369,503.96,5,0.2,50.396,1,0.1
6956,CA-2015-115420,2015-04-25,2015-05-02,Standard Class,LS-16945,OFF-EN-10003862,21.34,2,0.0,9.8164,7,0.46
6957,CA-2016-157588,2016-07-14,2016-07-19,Standard Class,AR-10570,OFF-BI-10003963,36.4,5,0.0,17.108,5,0.47
6958,CA-2016-157588,2016-07-14,2016-07-19,Standard Class,AR-10570,FUR-FU-10004848,51.75,1,0.0,15.525,5,0.3
6959,CA-2015-167255,2015-09-27,2015-09-29,Second Class,RH-19510,OFF-ST-10001328,15.51,1,0.0,4.3428,2,0.28
6960,CA-2015-167255,2015-09-27,2015-09-29,Second Class,RH-19510,OFF-PA-10002377,146.82,3,0.0,73.41,2,0.5
6961,CA-2015-167255,2015-09-27,2015-09-29,Second Class,RH-19510,OFF-PA-10003441,12.96,2,0.0,6.2208,2,0.48
6962,CA-2017-162096,2017-11-10,2017-11-10,Same Day,TB-21190,OFF-AR-10002221,7.8,3,0.0,2.106,0,0.27
6963,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,OFF-EN-10001509,10.2,5,0.0,4.794,4,0.47
6964,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,OFF-AR-10003338,22.32,3,0.0,5.58,4,0.25
6965,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,OFF-BI-10004728,24.1,5,0.0,11.086,4,0.46
6966,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,TEC-AC-10000358,75.98,2,0.0,18.2352,4,0.24
6967,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,OFF-BI-10002764,6.46,2,0.0,3.1654,4,0.49
6968,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,OFF-PA-10001461,60.12,9,0.0,28.8576,4,0.48
6969,CA-2015-110765,2015-10-16,2015-10-20,Second Class,MP-17965,TEC-PH-10004165,824.97,3,0.0,214.4922,4,0.26
6970,CA-2016-163937,2016-01-10,2016-01-13,Second Class,JB-16000,FUR-FU-10000010,24.85,5,0.0,7.7035,3,0.31
6971,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,OFF-ST-10000321,12.624,2,0.2,-2.5248,6,-0.2
6972,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,TEC-AC-10000109,89.584,2,0.2,4.4792,6,0.05
6973,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,TEC-PH-10002415,471.92,2,0.2,29.495,6,0.0625
6974,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,OFF-BI-10001460,18.18,4,0.7,-13.938,6,-0.7667
6975,CA-2017-146185,2017-09-15,2017-09-19,Standard Class,CC-12145,OFF-AR-10002987,31.744,2,0.2,8.3328,4,0.2625
6976,CA-2015-112144,2015-06-28,2015-07-02,Standard Class,CY-12745,OFF-LA-10000443,5.904,2,0.2,1.9926,4,0.3375
6977,CA-2015-112144,2015-06-28,2015-07-02,Standard Class,CY-12745,FUR-FU-10004306,621.76,4,0.2,46.632,4,0.075
6978,US-2016-119298,2016-11-25,2016-11-28,First Class,EP-13915,TEC-PH-10002564,59.98,2,0.0,17.994,3,0.3
6979,CA-2017-155159,2017-11-25,2017-11-29,Second Class,DL-13315,OFF-PA-10003724,48.87,9,0.0,23.9463,4,0.49
6980,CA-2017-149076,2017-01-14,2017-01-19,Standard Class,SO-20335,OFF-PA-10000483,154.9,5,0.0,69.705,5,0.45
6981,CA-2014-146990,2014-11-07,2014-11-08,First Class,BP-11095,OFF-FA-10000611,5.92,4,0.0,2.8416,1,0.48
6982,CA-2014-146990,2014-11-07,2014-11-08,First Class,BP-11095,OFF-PA-10000246,30.18,3,0.0,13.8828,1,0.46
6983,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,OFF-BI-10004728,24.1,5,0.0,11.086,4,0.46
6984,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,TEC-PH-10002365,8.78,1,0.0,2.2828,4,0.26
6985,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,OFF-AP-10002457,376.74,4,0.1,71.162,4,0.1889
6986,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,OFF-BI-10000320,29.52,4,0.0,14.4648,4,0.49
6987,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,OFF-AR-10004999,11.96,2,0.0,2.99,4,0.25
6988,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,OFF-BI-10001116,26.4,5,0.0,12.672,4,0.48
6989,CA-2017-158561,2017-11-11,2017-11-16,Second Class,BB-11545,OFF-AP-10002651,1158.12,5,0.2,130.2885,5,0.1125
6990,CA-2017-165099,2017-12-11,2017-12-13,First Class,DK-13375,OFF-AP-10001634,1.392,2,0.8,-3.7584,2,-2.7
6991,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,OFF-AP-10003266,44.43,3,0.0,18.6606,5,0.42
6992,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,TEC-PH-10002890,226.2,5,0.0,58.812,5,0.26
6993,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,FUR-FU-10000308,186.54,3,0.0,41.0388,5,0.22
6994,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,OFF-AR-10000380,265.86,7,0.0,79.758,5,0.3
6995,CA-2015-109386,2015-11-08,2015-11-13,Second Class,RH-19600,OFF-AR-10000122,27.9,5,0.0,6.975,5,0.25
6996,CA-2015-166800,2015-11-19,2015-11-26,Standard Class,AG-10300,OFF-AP-10004868,31.08,4,0.0,8.3916,7,0.27
6997,CA-2017-117443,2017-12-23,2017-12-25,Second Class,JB-15400,OFF-BI-10004002,13.84,4,0.8,-22.144,2,-1.6
6998,CA-2017-117443,2017-12-23,2017-12-25,Second Class,JB-15400,OFF-PA-10004475,175.872,4,0.2,63.7536,2,0.3625
6999,US-2016-134369,2016-09-16,2016-09-22,Standard Class,BC-11125,OFF-PA-10002195,12.96,2,0.0,6.3504,6,0.49
7000,CA-2017-123687,2017-05-26,2017-05-29,First Class,KC-16675,OFF-AP-10002670,208.44,3,0.0,62.532,3,0.3
7001,CA-2017-123687,2017-05-26,2017-05-29,First Class,KC-16675,OFF-SU-10004498,25.76,2,0.0,0.7728,3,0.03
7002,CA-2015-104871,2015-03-30,2015-04-03,Standard Class,DR-12940,FUR-CH-10003298,366.744,4,0.3,-110.0232,4,-0.3
7003,CA-2014-133158,2014-08-19,2014-08-21,Second Class,DW-13195,FUR-FU-10000723,289.24,7,0.0,26.0316,2,0.09
7004,CA-2014-133158,2014-08-19,2014-08-21,Second Class,DW-13195,OFF-BI-10000632,69.456,2,0.2,22.5732,2,0.325
7005,CA-2014-126333,2014-12-23,2014-12-28,Standard Class,ME-18010,OFF-PA-10000223,5.184,1,0.2,1.8144,5,0.35
7006,CA-2015-141740,2015-11-01,2015-11-05,Standard Class,JF-15490,FUR-CH-10001545,205.164,2,0.1,13.6776,4,0.0667
7007,CA-2014-119466,2014-12-15,2014-12-21,Standard Class,SP-20860,FUR-FU-10001546,8.544,2,0.6,-7.476,6,-0.875
7008,CA-2015-154823,2015-08-21,2015-08-25,Standard Class,KN-16390,OFF-BI-10001098,12.828,2,0.7,-8.9796,4,-0.7
7009,CA-2015-154823,2015-08-21,2015-08-25,Standard Class,KN-16390,FUR-CH-10003379,598.458,3,0.3,-42.747,4,-0.0714
7010,CA-2015-154823,2015-08-21,2015-08-25,Standard Class,KN-16390,FUR-FU-10000193,25.984,1,0.2,-3.8976,4,-0.15
7011,US-2014-135881,2014-05-23,2014-05-27,Standard Class,GT-14710,OFF-BI-10000829,17.96,5,0.2,5.837,4,0.325
7012,US-2014-135881,2014-05-23,2014-05-27,Standard Class,GT-14710,OFF-SU-10003002,5.04,2,0.0,0.1512,4,0.03
7013,US-2014-135881,2014-05-23,2014-05-27,Standard Class,GT-14710,OFF-AP-10002118,208.16,1,0.0,56.2032,4,0.27
7014,CA-2017-141201,2017-12-09,2017-12-11,Second Class,DB-12910,FUR-BO-10001519,148.257,3,0.15,15.6978,2,0.1059
7015,CA-2014-114790,2014-03-11,2014-03-13,Second Class,FM-14215,OFF-AP-10002578,146.76,3,0.0,38.1576,2,0.26
7016,CA-2014-114790,2014-03-11,2014-03-13,Second Class,FM-14215,TEC-AC-10000710,32.96,2,0.0,14.1728,2,0.43
7017,CA-2014-114790,2014-03-11,2014-03-13,Second Class,FM-14215,TEC-PH-10000984,587.97,3,0.0,164.6316,2,0.28
7018,CA-2014-114790,2014-03-11,2014-03-13,Second Class,FM-14215,OFF-PA-10000213,14.94,3,0.0,7.0218,2,0.47
7019,US-2016-154256,2016-06-23,2016-06-27,Second Class,SM-20005,OFF-LA-10003720,25.83,7,0.0,12.1401,4,0.47
7020,CA-2014-124737,2014-08-23,2014-08-27,Standard Class,AP-10915,OFF-PA-10001837,15.552,3,0.2,5.4432,4,0.35
7021,CA-2014-124737,2014-08-23,2014-08-27,Standard Class,AP-10915,OFF-SU-10004661,6.8,1,0.2,0.51,4,0.075
7022,CA-2014-124737,2014-08-23,2014-08-27,Standard Class,AP-10915,FUR-FU-10003274,4.224,3,0.2,1.2672,4,0.3
7023,CA-2014-124737,2014-08-23,2014-08-27,Standard Class,AP-10915,TEC-PH-10000149,143.64,9,0.2,10.773,4,0.075
7024,CA-2014-124737,2014-08-23,2014-08-27,Standard Class,AP-10915,OFF-PA-10000019,31.104,6,0.2,10.8864,4,0.35
7025,CA-2014-124737,2014-08-23,2014-08-27,Standard Class,AP-10915,OFF-PA-10001125,223.056,9,0.2,69.705,4,0.3125
7026,US-2017-101840,2017-02-06,2017-02-12,Standard Class,SP-20545,TEC-PH-10002538,227.46,6,0.0,65.9634,6,0.29
7027,US-2017-101840,2017-02-06,2017-02-12,Standard Class,SP-20545,OFF-BI-10000279,46.24,4,0.2,15.606,6,0.3375
7028,CA-2017-131653,2017-01-29,2017-02-05,Standard Class,RD-19585,OFF-LA-10001045,5.22,2,0.0,2.4012,7,0.46
7029,US-2016-157840,2016-12-20,2016-12-23,Second Class,MC-17575,OFF-PA-10003673,33.9,5,0.0,15.594,3,0.46
7030,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,OFF-ST-10002562,28.14,3,0.0,7.8792,5,0.28
7031,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,TEC-AC-10002305,36.0,2,0.0,6.48,5,0.18
7032,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,OFF-AR-10003373,92.94,3,0.0,25.0938,5,0.27
7033,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,FUR-CH-10003774,245.646,3,0.1,8.1882,5,0.0333
7034,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,OFF-BI-10001510,55.008,3,0.2,17.19,5,0.3125
7035,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,OFF-BI-10004236,35.232,3,0.2,11.4504,5,0.325
7036,CA-2017-119494,2017-11-09,2017-11-13,Standard Class,JE-15610,FUR-CH-10004675,523.392,3,0.2,52.3392,4,0.1
7037,CA-2014-124618,2014-05-02,2014-05-04,Second Class,CS-11860,TEC-CO-10004202,479.984,2,0.2,89.997,2,0.1875
7038,CA-2017-161970,2017-09-22,2017-09-27,Standard Class,PB-19105,OFF-PA-10004255,12.96,2,0.0,6.2208,5,0.48
7039,CA-2017-161970,2017-09-22,2017-09-27,Standard Class,PB-19105,OFF-AR-10003896,17.94,3,0.0,6.4584,5,0.36
7040,CA-2017-103443,2017-12-17,2017-12-23,Standard Class,AT-10735,OFF-ST-10002276,166.72,2,0.0,41.68,6,0.25
7041,CA-2017-103443,2017-12-17,2017-12-23,Standard Class,AT-10735,OFF-BI-10001617,24.816,3,0.2,8.3754,6,0.3375
7042,CA-2017-103443,2017-12-17,2017-12-23,Standard Class,AT-10735,FUR-FU-10000308,124.36,2,0.0,27.3592,6,0.22
7043,US-2017-165358,2017-07-18,2017-07-23,Standard Class,SV-20365,TEC-CO-10001943,599.97,5,0.4,69.9965,5,0.1167
7044,US-2017-165358,2017-07-18,2017-07-23,Standard Class,SV-20365,FUR-CH-10002647,198.744,4,0.3,-14.196,5,-0.0714
7045,US-2017-165358,2017-07-18,2017-07-23,Standard Class,SV-20365,OFF-SU-10004768,9.184,2,0.2,1.148,5,0.125
7046,CA-2016-160136,2016-11-03,2016-11-09,Standard Class,PJ-18835,OFF-PA-10002160,9.248,2,0.2,3.3524,6,0.3625
7047,CA-2014-150581,2014-04-08,2014-04-12,Standard Class,NM-18445,FUR-TA-10003748,99.592,1,0.2,2.4898,4,0.025
7048,CA-2014-150581,2014-04-08,2014-04-12,Standard Class,NM-18445,TEC-AC-10001908,399.96,4,0.0,139.986,4,0.35
7049,CA-2016-119515,2016-08-14,2016-08-16,First Class,TR-21325,OFF-PA-10000552,15.552,3,0.2,5.4432,2,0.35
7050,CA-2014-141355,2014-09-25,2014-09-30,Standard Class,BF-11005,OFF-AR-10003179,14.576,2,0.2,2.3686,5,0.1625
7051,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-BI-10004593,209.6,5,0.2,68.12,0,0.325
7052,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-AR-10000914,23.32,2,0.0,6.0632,0,0.26
7053,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-PA-10000241,30.98,1,0.0,13.941,0,0.45
7054,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,TEC-AC-10000057,119.96,4,0.0,25.1916,0,0.21
7055,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,FUR-CH-10003774,363.92,5,0.2,-31.843,0,-0.0875
7056,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-BI-10002824,35.808,3,0.2,11.19,0,0.3125
7057,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-BI-10004001,122.688,9,0.2,39.8736,0,0.325
7058,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,FUR-TA-10004619,892.136,7,0.2,111.517,0,0.125
7059,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-ST-10000636,50.22,3,0.0,2.0088,0,0.04
7060,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-AP-10001469,83.42,2,0.0,24.1918,0,0.29
7061,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,OFF-BI-10002897,5.872,2,0.2,2.1286,0,0.3625
7062,CA-2015-132633,2015-02-03,2015-02-05,Second Class,KH-16630,OFF-BI-10002432,12.144,3,0.2,4.0986,2,0.3375
7063,CA-2016-157742,2016-12-29,2016-12-31,Second Class,KL-16645,OFF-EN-10002592,27.792,3,0.2,10.422,2,0.375
7064,CA-2017-127712,2017-08-31,2017-09-05,Standard Class,MG-17890,OFF-SU-10002522,6.208,2,0.2,0.6984,5,0.1125
7065,CA-2017-169474,2017-02-04,2017-02-09,Standard Class,JF-15355,OFF-AP-10003971,32.67,3,0.0,8.4942,5,0.26
7066,CA-2014-106726,2014-12-06,2014-12-08,First Class,RS-19765,OFF-ST-10001496,1261.33,7,0.0,327.9458,2,0.26
7067,CA-2016-147473,2016-05-30,2016-06-03,Standard Class,NL-18310,OFF-PA-10004782,38.88,6,0.0,18.6624,4,0.48
7068,CA-2016-114209,2016-05-21,2016-05-26,Standard Class,AS-10285,OFF-BI-10000343,1.964,2,0.8,-3.2406,5,-1.65
7069,CA-2016-114209,2016-05-21,2016-05-26,Standard Class,AS-10285,OFF-PA-10003591,82.656,9,0.2,30.996,5,0.375
7070,CA-2014-141901,2014-08-09,2014-08-14,Standard Class,GM-14500,OFF-PA-10001667,5.98,1,0.0,2.691,5,0.45
7071,CA-2016-164490,2016-09-05,2016-09-10,Second Class,SU-20665,OFF-PA-10004971,9.248,2,0.2,3.3524,5,0.3625
7072,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,OFF-AR-10001216,4.448,2,0.2,0.3336,5,0.075
7073,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,OFF-PA-10004355,5.184,1,0.2,1.8144,5,0.35
7074,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,OFF-AR-10001953,175.92,5,0.2,15.393,5,0.0875
7075,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,OFF-BI-10004364,4.752,4,0.8,-8.316,5,-1.75
7076,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,OFF-SU-10001165,13.344,2,0.2,1.0008,5,0.075
7077,CA-2016-167416,2016-05-12,2016-05-17,Standard Class,JM-15580,OFF-EN-10001141,54.9,5,0.0,26.901,5,0.49
7078,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,OFF-BI-10000014,22.911,7,0.7,-17.5651,4,-0.7667
7079,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,OFF-AP-10000159,309.456,9,0.2,34.8138,4,0.1125
7080,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,OFF-AR-10003560,19.456,4,0.2,3.4048,4,0.175
7081,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,FUR-TA-10001768,472.518,3,0.4,-149.6307,4,-0.3167
7082,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,TEC-AC-10002049,1012.68,3,0.2,303.804,4,0.3
7083,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,OFF-BI-10003166,17.22,5,0.7,-12.628,4,-0.7333
7084,CA-2017-118724,2017-07-21,2017-07-25,Second Class,AR-10825,OFF-AR-10003469,3.52,2,0.0,1.6896,4,0.48
7085,CA-2017-118724,2017-07-21,2017-07-25,Second Class,AR-10825,TEC-PH-10002549,1626.192,9,0.2,121.9644,4,0.075
7086,CA-2017-112004,2017-09-25,2017-09-28,First Class,AH-10075,OFF-BI-10003476,8.595,5,0.7,-6.303,3,-0.7333
7087,CA-2017-112004,2017-09-25,2017-09-28,First Class,AH-10075,OFF-SU-10000157,190.896,2,0.2,-42.9516,3,-0.225
7088,US-2017-143175,2017-08-03,2017-08-06,Second Class,GA-14515,OFF-ST-10003123,99.87,3,0.0,23.9688,3,0.24
7089,CA-2015-105844,2015-10-25,2015-10-27,Second Class,JF-15415,OFF-AR-10001955,79.36,4,0.0,23.808,2,0.3
7090,CA-2017-118864,2017-06-15,2017-06-19,Second Class,KH-16690,TEC-PH-10001809,119.96,1,0.2,7.4975,4,0.0625
7091,CA-2015-119480,2015-01-09,2015-01-13,Standard Class,CC-12685,OFF-PA-10000474,106.32,3,0.0,49.9704,4,0.47
7092,CA-2015-119480,2015-01-09,2015-01-13,Standard Class,CC-12685,OFF-AP-10001205,163.44,3,0.0,45.7632,4,0.28
7093,CA-2015-119480,2015-01-09,2015-01-13,Standard Class,CC-12685,OFF-AR-10004691,42.76,2,0.0,11.1176,4,0.26
7094,CA-2015-119480,2015-01-09,2015-01-13,Standard Class,CC-12685,OFF-PA-10004996,51.55,5,0.0,24.2285,4,0.47
7095,US-2015-153374,2015-02-09,2015-02-13,Second Class,JF-15565,TEC-AC-10001908,479.952,6,0.2,89.991,4,0.1875
7096,CA-2016-101980,2016-08-19,2016-08-20,First Class,RP-19390,OFF-BI-10000666,146.688,6,0.2,55.008,1,0.375
7097,CA-2016-101980,2016-08-19,2016-08-20,First Class,RP-19390,OFF-BI-10004318,276.784,2,0.2,89.9548,1,0.325
7098,CA-2016-101980,2016-08-19,2016-08-20,First Class,RP-19390,OFF-BI-10003429,25.32,5,0.2,9.1785,1,0.3625
7099,CA-2017-144596,2017-11-06,2017-11-10,Standard Class,CD-11980,OFF-PA-10003302,318.96,9,0.0,149.9112,4,0.47
7100,CA-2015-124933,2015-12-26,2015-12-30,Second Class,DF-13135,OFF-PA-10003302,212.64,6,0.0,99.9408,4,0.47
7101,CA-2014-159625,2014-11-23,2014-11-28,Standard Class,SM-20005,OFF-EN-10002621,23.472,3,0.2,8.802,5,0.375
7102,CA-2016-144337,2016-08-01,2016-08-05,Second Class,SG-20890,OFF-PA-10000249,19.648,2,0.2,6.6312,4,0.3375
7103,CA-2014-117478,2014-09-21,2014-09-24,First Class,LH-16750,OFF-BI-10000050,6.57,3,0.7,-5.037,3,-0.7667
7104,CA-2017-147410,2017-09-04,2017-09-08,Standard Class,EJ-14155,OFF-ST-10003805,421.1,2,0.0,105.275,4,0.25
7105,CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,FUR-CH-10000785,760.116,6,0.3,-43.4352,2,-0.0571
7106,CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,FUR-FU-10004909,38.784,3,0.2,7.272,2,0.1875
7107,CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,TEC-AC-10001553,122.328,9,0.2,1.5291,2,0.0125
7108,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,TEC-PH-10004774,25.98,2,0.0,0.7794,7,0.03
7109,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,OFF-AR-10004582,3.28,2,0.0,1.476,7,0.45
